"      时间	    开盘	    最高	    最低	    收盘	         成交量	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	"

" 2019/03/12	   5.873	   5.976	   5.837	   5.933	      435696128	           	       0.00	 4356961.50	 5149655.00	 4219867.00	      0.289	      0.244	      0.091	3758.320	3804.720	3723.680	3755.350	      274926382	           	           	           	           	           	           	           	           	"
" 2019/03/13	   5.925	   5.927	   5.755	   5.793	      516345920	           	       0.00	 5163459.00	 5002018.50	 4360539.00	      0.284	      0.252	      0.065	3758.710	3763.090	3708.810	3724.190	      233682248	           	           	           	           	           	           	           	           	"
" 2019/03/14	   5.740	   5.798	   5.610	   5.658	      326108896	           	       0.00	 3261089.00	 4654393.50	 4440868.00	      0.266	      0.255	      0.023	3710.290	3747.820	3673.850	3698.490	      190817237	           	           	           	           	           	           	           	           	"
" 2019/03/15	   5.686	   5.801	   5.669	   5.720	      336945920	           	       0.00	 3369459.25	 4153466.50	 4446387.00	      0.254	      0.254	     -0.001	3713.940	3782.240	3713.940	3745.010	      175174544	           	           	           	           	           	           	           	           	"
" 2019/03/18	   5.742	   5.906	   5.701	   5.903	      299744000	           	       0.00	 2997440.00	 3829681.50	 4368231.00	      0.256	      0.255	      0.002	3753.640	3851.750	3733.680	3851.750	      216928060	           	           	           	           	           	           	           	           	"
" 2019/03/19	   5.907	   5.938	   5.858	   5.892	      194370816	           	       0.00	 1943708.13	 3347031.00	 4248343.00	      0.254	      0.254	     -0.002	3856.590	3868.340	3815.220	3833.960	      181727110	           	           	           	           	           	           	           	           	"
" 2019/03/20	   5.883	   5.907	   5.779	   5.893	      262808768	           	       0.00	 2628087.75	 2839956.75	 3920988.00	      0.249	      0.253	     -0.008	3825.340	3855.150	3790.510	3835.440	      175632090	           	           	           	           	           	           	           	           	"
" 2019/03/21	   5.895	   6.035	   5.893	   5.958	      303876928	           	       0.00	 3038769.25	 2795492.75	 3724943.25	      0.248	      0.252	     -0.009	3840.280	3864.070	3823.470	3836.890	      196310310	           	           	           	           	           	           	           	           	"
" 2019/03/22	   5.965	   6.025	   5.880	   6.022	      283093536	           	       0.00	 2830935.25	 2687788.00	 3420627.25	      0.249	      0.252	     -0.005	3838.130	3845.580	3786.590	3833.800	      171356993	           	           	           	           	           	           	           	           	"
" 2019/03/25	   5.909	   6.010	   5.909	   5.935	      265888240	           	       0.00	 2658882.50	 2620076.50	 3224879.50	      0.241	      0.250	     -0.018	3776.440	3807.180	3741.610	3742.830	      198586329	           	           	           	           	           	           	           	           	"
" 2019/03/26	   5.961	   5.970	   5.740	   5.757	      401397056	           	       0.00	 4013970.50	 3034129.00	 3190580.50	      0.217	      0.243	     -0.052	3766.530	3770.840	3687.550	3700.440	      173046579	           	           	           	           	           	           	           	           	"
